COG ID,Length (Mi),Functional Class,Route,Location,Speed,Lanes,Average Weekday Traffic 2018,Average Weekday Traffic 2019,Average Weekday Traffic 2020,Average Annual Daily Traffic 2018,Average Annual Daily Traffic 2019,Average Annual Daily Traffic 2020,AWDT21,AWDT22,ADT21,ADT22,VMT,VHT,VHD
38580,2.05999994,Urban Minor Collector,VAN CAMP BLVD.,EAST OF MANZANO EXPRESSWAY - SOUTH OF EL CERRO MISSION ROAD,40,2,849,1235,925,786,1121,827,1175,1186,1071,1081,2227,56,11
38506,0.32800001,Urban Major Collector,N.M. 263, WEST OF N.M. 47 (NORTH) - EAST OF SUN VALLEY ROAD,35,2,11251,11591,8686,10258,10524,7766,10902,11005,9940,9977,3272,108,25
38520,1.52199996,Urban Minor Arterial,N.M. 263, WEST OF MEADOW LAKE ROAD - EAST OF N.M. 47 (NORTH),45,2,15388,15853,11880,14512,14834,11106,15306,15449,14313,14580,22191,555,112
38508,0.373,Urban Major Collector,N.M. 263, NORTH OF SUN VALLEY ROAD - SOUTHEAST OF N.M. 6,35,2,12382,12130,9090,11290,11014,8128,11217,10641,10226,9647,3599,127,34
38496,4.47200012,Urban Major Collector,MEADOW LAKE ROAD, EAST OF AMY - WEST OF CANYON ROAD,40,2,3492,3597,2696,3183,3266,2410,3423,3455,3060,3089,13810,401,94
38524,0.77700001,Urban Minor Arterial,MEADOW LAKE ROAD, EAST OF N.M. 263 - WEST OF ENTRANCE TO SCHOOL,40,2,10794,11120,8333,10179,10406,7790,10581,10138,9892,9568,7435,209,42
38500,0.528,Urban Minor Arterial,MEADOW LAKE ROAD,EAST OF ENTRANCE TO SCHOOL - WEST OF MANZANO EXPRESSWAY,35,2,7533,8158,6113,7104,7634,5715,7762,7835,7259,7327,3869,124,25
38501,1.74800003,Urban Major Collector,MEADOW LAKE ROAD,EAST OF MANZANO EXPRESSWAY - WEST OF AMY,45,2,4680,4689,4057,4328,4336,3628,5152,5200,4607,4650,0,0,0
38456,0.75599998,Urban Major Collector,MEADOW LAKE ROAD, EAST OF CANYON ROAD - WEST OF NAVAJO LANE,35,2,1005,1038,603,916,943,539,766,1042,698,945,714,24,6
38574,1.38900006,Urban Minor Collector,EL CERRO MISSION RD.,EAST OF MANZANO EXPRESSWAY - WEST OF VAN CAMP BLVD.(EAST),35,2,5023,5175,3878,4580,4699,3468,4924,4970,4404,4445,6177,178,34
38556,0.84899998,Urban Minor Arterial,EL CERRO MISSION RD., EAST OF N.M. 263 - WEST OF VAN CAMP BLVD. (WEST),35,2,8055,8298,6218,7596,7765,5813,7896,8090,7381,7635,6482,209,42
38576,0.27900001,Urban Minor Arterial,EL CERRO MISSION RD.,EAST OF VAN CAMP BLVD. (WEST) - WEST OF MANZANO EXPRESSWAY,45,2,5621,5791,4340,5301,5419,4057,5511,5344,5152,5043,1407,35,7
32443,2.14400005,Urban Major Collector,MANZANO EXPRESSWAY, NORTH OF EL CERRO MISSION RD. - SOUTH OF MEADOW LAKE,45,2,1846,1902,1425,1683,1727,1274,1809,1826,1618,1633,3499,96,26
30129,1.68099999,Urban Minor Arterial,MANZANO EXPRESSWAY,NORTH OF RIO DEL ORO LOOP (N.) - SOUTH OF VAN CAMP BLVD.,40,2,2697,2779,2083,2543,2600,1947,2645,2670,2472,2495,4196,128,36
32441,0.63,Urban Minor Arterial,MANZANO EXPRESSWAY,NORTH OF VAN CAMP RD. - SOUTH OF EL CERRO MISSION RD.,45,2,2852,2938,2202,2690,2749,2059,2796,2822,2615,2640,1663,45,13
38817,0.37900001,Rural Minor Arterial,MANZANO EXPRESSWAY, EAST OF N.M. 47 - WEST OF HILLANDALE AVENUE,40,2,3605,3714,2783,3507,3557,2644,3534,3567,3357,3389,1284,32,6
38815,6.20200014,Rural Minor Arterial,MANZANO EXPRESSWAY, EAST OF HILLANDALE AVENUE - SOUTH OF RIO DEL ORO,45,2,3273,3372,2527,3184,3229,2401,3209,3239,3049,3078,19090,428,83
38612,1.30900002,Urban Major Collector,PATRICIO DRIVE, EAST OF N.M. 47 - WEST OF LA ENTRADA ROAD,25,2,1409,1452,1088,1285,1318,973,1382,1395,1236,1248,1635,76,18
38819,0.40900001,Urban Major Collector,N.M. 47, N.W. OF GOODMAN AVENUE - S.E. OF N.M. 304,45,4,7950,7658,5739,7248,6954,5132,7288,7444,6644,6748,2760,76,20
38843,4.63399982,Rural Major Collector,N.M. 47, NORTHWEST OF SOUTH NAVAJO - S.E. OF GOLF COURSE DRIVE,60,2,1785,1538,1153,1614,1411,1047,1464,1478,1321,1333,6177,82,11
38821,0.46700001,Urban Major Collector,N.M. 47, N.W. OF GOLF COURSE DRIVE - S.E. OF GOODMAN AVENUE,45,4,5652,5433,4071,5153,4933,3640,5169,5116,4713,4638,2165,59,16
38829,0.37099999,Urban Minor Collector,GOLF COURSE DRIVE, EAST OF COUNTRY CLUB LANE - WEST OF N.M. 47,25,2,2292,2361,1769,2090,2144,1582,2246,2267,2009,2028,752,30,6
38831,0.31400001,Urban Minor Collector,GOLF COURSE DRIVE, EAST OF N.M. 304 - WEST OF COUNTRY CLUB LANE,25,2,1057,1089,816,964,989,730,1036,1046,927,936,294,12,2
38841,2.49600005,Urban Major Collector,N.M. 304, NORTH OF LUCERO - SOUTH OF GOLF COURSE DRIVE,50,2,2878,3752,2812,2624,3407,2514,3571,3605,3192,3222,8042,198,53
38795,0.52600002,Urban Major Collector,N.M. 304, NORTH OF COMANCHE TRAIL - SOUTH OF HORIZON VISTA BLVD.,40,2,4253,4382,3284,3878,3979,2936,4170,4141,3728,3754,1975,61,16
38825,0.449,Urban Major Collector,N.M. 304, NORTH OF HORIZON VISTA BLVD. - SOUTH OF N.M. 47,45,2,4706,4848,3633,4291,4402,3249,4613,4656,4126,4165,1870,51,14
38827,0.047,Urban Major Collector,N.M. 304, NORTH OF GOLF COURSE DRIVE - SOUTH OF COMANCHE TRAIL,55,2,4303,4433,3322,3923,4025,2970,4218,4258,3771,3806,179,4,1
38900,0.064,Urban Major Collector,N.M. 109, NORTH OF RIVER ROAD (FAU LIMIT) - SOUTH OF N.M. 309,45,2,2411,2280,1709,2198,2070,1528,2170,2190,1978,1997,128,4,1
38803,0.53399998,Urban Major Collector,N.M. 109,NORTH OF SERAFIN RD. - SOUTH OF ORCHARD RD.,30,2,2175,2240,1679,1983,2034,1502,2132,2152,1907,1925,1027,42,11
38801,0.278,Urban Major Collector,N.M. 109,NORTH OF ORCHARD RD. - SOUTH OF RIVER RD.,30,2,2646,2726,2043,2413,2476,1827,2594,2618,2320,2342,651,27,7
38833,2.01699996,Rural Major Collector,N.M. 109,NORTH OF CASTILLO RD. - SOUTH OF SERAFIN RD.,30,2,1836,1891,1417,1674,1717,1277,1799,1816,1622,1637,3302,87,11
38834,0.456,Rural Major Collector,N.M. 109,NORTH OF MILLS RD. - SOUTH OF CASTILLO RD.,40,2,1886,1422,1066,1705,1305,968,1354,1367,1222,1233,563,11,1
38755,0.41999999,Urban Local,JARAMILLO ROAD,NORTH OF SERAFIN RD. - SOUTH OF ORCHARD RD.,30,2,612,630,472,565,582,422,599,605,536,541,227,12,6
38757,0.449,Urban Local,JARAMILLO ROAD,NORTH OF ORCHARD RD. - SOUTH OF N.M. 309,30,2,1224,1262,946,1131,1165,846,1201,1212,1074,1084,486,26,12
38860,0.168,Urban Major Collector,MESA ROAD, NORTH OF DELGADO STREET - SOUTH OF REINKEN AVE.,25,2,2726,2731,2047,2486,2480,1830,2599,2623,2324,2346,394,19,5
38888,0.184,Urban Major Collector,MESA ROAD, NORTH OF GILBERT AVENUE - SOUTH OF DELGADO STREET,25,2,2040,2102,1575,1860,1909,1408,2000,2019,1788,1805,332,16,4
38952,0.25,Urban Major Collector,MESA ROAD,NORTH OF CAMINO DEL LLANO - SOUTH OF GILBERT AVE.,25,2,2259,2327,1744,2060,2113,1559,2215,2236,1980,1999,500,25,7
38812,0.41600001,Urban Major Collector,MESA ROAD, NORTH OF REINKEN AVE. - SOUTH OF ARAGON ROAD,25,2,2318,1918,1438,2113,1742,1286,1869,1887,1704,1720,716,35,10
38756,2.10500002,Urban Major Collector,MESA ROAD, NORTH OF ARAGON ROAD - SOUTH OF MAIN (BELEN FAP LOOP),45,2,2294,1847,1384,2102,1677,1238,1757,1774,1602,1617,3402,93,25
38816,0.255,Urban Major Collector,REINKEN AVENUE, EAST OF MESA ROAD - WEST OF 11TH STREET,25,2,1862,1918,1437,1698,1741,1285,1825,1842,1632,1647,420,19,5
38832,0.11,Urban Major Collector,REINKEN AVENUE, EAST OF 11TH STREET - WEST OF 10TH STREET,25,2,3671,3912,2834,3347,3532,2534,3599,3633,3218,3248,0,0,0
38840,0.19,Urban Major Collector,REINKEN AVENUE, EAST OF 10TH STREET - WEST OF MAIN STREET (BELEN),25,2,2931,3020,2262,2672,2742,2023,2872,2899,2569,2593,492,23,5
38892,0.183,Urban Major Collector,TENTH STREET, NORTH OF GILBERT - SOUTH OF DELGADO,25,2,2919,3007,2253,2661,2730,2015,2861,2888,2559,2583,473,23,6
38964,0.23100001,Urban Major Collector,TENTH STREET,NORTH OF CAMINO DEL LLANO - SOUTH OF GILBERT,25,2,476,490,367,434,445,328,466,470,416,420,97,5,1
38864,0.16599999,Urban Major Collector,TENTH STREET, NORTH OF DELGADO - SOUTH OF REINKEN AVENUE,25,2,2698,2780,2083,2460,2524,1862,2645,2670,2364,2386,396,20,5
38828,0.214,Urban Major Collector,TENTH STREET, NORTH OF REINKEN AVENUE - SOUTH OF ROSS AVENUE,25,2,1861,1984,1437,1697,1791,1285,1825,1842,1632,1647,0,0,0
38788,0.20900001,Urban Major Collector,TENTH STREET, NORTH OF ROSS AVENUE - SOUTH OF ARAGON ROAD,15,2,1690,1801,1305,1541,1626,1167,1657,1673,1482,1496,0,0,0
38879,0.226,Urban Major Collector,SUNSHINE,NORTH OF N.M. 309 - SOUTH OF GABALDON RD.,25,2,1317,1357,1017,1201,1232,909,1291,1303,1154,1165,263,13,3
38852,0.105,Urban Major Collector,GABALDON ROAD,NORTH OF SUNSHINE - SOUTH OF ROSS,25,2,2275,2344,1757,2074,2128,1571,2231,2252,1995,2014,211,10,3
38782,1.78499997,Urban Major Collector,GABALDON ROAD,NORTH OF VALENTIN RD - EAST OF N.M. 314,30,2,1520,1487,1114,1386,1350,996,1415,1428,1265,1277,2279,94,25
38780,0.62800002,Urban Major Collector,GABALDON ROAD,NORTH OF ARAGON RD - SOUTH OF VALENTIN RD.,45,2,1796,1850,1386,1637,1680,1240,1760,1777,1575,1590,999,27,7
38820,0.228,Urban Major Collector,GABALDON ROAD, NORTH OF ROSS - SOUTH OF ARAGON ROAD (FAU LMT),25,2,2002,2063,1546,1825,1873,1382,1963,1981,1755,1771,404,20,5
38797,0.505,Urban Principal Arterial,MAIN ST. (FAP LOOP),NORTH OF VIVIAN - SOUTH OF CAMINO DEL LLANO,40,4,9275,9555,7160,8748,8895,6613,9092,9177,8397,8476,4280,126,30
38799,0.59600002,Urban Principal Arterial,MAIN ST. (FAP LOOP),NORTH OF N.M. 116 - SOUTH OF VIVIAN,40,4,7245,7464,5593,6833,6948,5166,7102,7169,6560,6622,3947,116,27
38893,0.255,Urban Principal Arterial,MAIN ST. (FAP LOOP),NORTH OF I-25 NBD ON RAMP - SOUTH OF N.M. 116,45,4,2483,2646,1917,2342,2529,1771,2434,2457,2249,2270,0,0,0
38683,0.065,Urban Principal Arterial,MAIN ST. (FAP LOOP), NORTHWEST OF I-25 NBD OFF RAMP - SE OF I-25 SBD OFF/NBD ON,45,2,10594,10914,8179,9992,10160,7555,8854,8937,8223,8269,537,14,3
38684,0.74400002,Urban Principal Arterial,MAIN ST. (FAP LOOP), WEST OF MESA ROAD - SOUTHEAST OF I-25 NBD OFF RAMP,45,4,11750,12105,9071,11082,11269,8379,9574,9664,8892,8942,6653,174,41
38904,0.066,Urban Principal Arterial,MAIN ST. (FAP LOOP), NORTH OF GILBERT AVENUE - SOUTH OF BACA AVENUE,35,4,11894,12518,9380,11218,11652,8664,12596,12218,11698,11306,746,25,6
38956,0.09,Urban Principal Arterial,MAIN ST. (FAP LOOP),NORTH OF CAMINO DEL LLANO - SOUTH OF BERNARD AVE.,35,4,11203,11542,8649,10566,10745,7989,11420,11527,10606,10666,960,32,8
38940,0.132,Urban Principal Arterial,MAIN ST. (FAP LOOP), NORTH OF BERNARD AVENUE - SOUTH OF GILBERT AVENUE,35,4,11862,12221,9158,11188,11377,8459,12324,12440,11446,11510,1519,51,12
38836,0.233,Urban Principal Arterial,MAIN ST. (FAP LOOP), NORTH OF REINKEN (N.M. 309) - SOUTH OF ROSS AVENUE,35,4,18178,18728,14034,17144,17434,12963,20817,20233,19334,18721,4362,147,34
38868,0.13,Urban Principal Arterial,MAIN ST. (FAP LOOP), NORTH OF BECKER AVENUE - SOUTH OF REINKEN (N.M. 309),45,4,15130,15587,11680,14270,14510,10788,15090,15232,14015,14094,1832,48,11
38876,0.138,Urban Principal Arterial,MAIN ST. (FAP LOOP), NORTH OF BACA AVENUE - SOUTH OF BECKER AVENUE,35,4,13947,14369,10768,13154,13376,9946,15071,15213,13997,14076,1942,66,15
38792,0.117,Urban Principal Arterial,MAIN ST. (FAP LOOP), NORTH OF ROSS AVENUE - SOUTH OF ARAGON ROAD,40,4,19424,20011,14996,18320,18628,13851,19042,19221,17588,17753,2077,61,14
37101,0.463,Urban Principal Arterial,MAIN ST. (FAP LOOP),WEST OF DON FELIPE RD. - EAST OF MESA RD.,45,4,10153,10460,7838,9576,9737,7240,8971,9055,8332,8378,3879,105,27
38356,0.126,Urban Minor Arterial,N.M. 314, NORTH OF TONDRE STREET - SOUTH OF TRUJILLO STREET,45,2,6801,7248,5251,6414,6849,4909,6668,6731,6233,6292,0,0,0
38396,0.57700002,Urban Minor Arterial,N.M. 314, NORTH OF JAMES STREET - SOUTH OF TONDRE STREET,45,2,6056,6015,4588,5712,5628,4289,5794,6028,5418,5689,3282,89,25
38596,1.46200001,Urban Principal Arterial,N.M. 314, NORTH OF PEYTON ROAD - SOUTH OF MILLER STREET,55,4,10278,10590,7936,9694,9858,7330,10718,10819,9954,10010,14635,314,74
38616,1.44500005,Urban Principal Arterial,N.M. 314, NORTH OF SQUARE DEAL ROAD - SOUTH OF PEYTON ROAD,55,4,9525,9812,7354,8984,9134,6792,9338,9426,8624,8705,12577,270,63
38488,0.53600001,Urban Principal Arterial,N.M. 314,NORTH OF COURTHOUSE RD. - SOUTH OF N.M. 6,35,4,12133,11930,8940,11444,11106,8258,10302,10399,9568,9658,5176,174,41
38764,0.52999997,Urban Principal Arterial,MAIN ST. (FAP LOOP),NORTH OF ARAGON ROAD - AT&SF CROSSING,35,4,17047,17562,13160,16078,16349,12156,17902,18070,16626,16720,8862,299,70
38748,0.85000002,Urban Principal Arterial,MAIN ST. (FAP LOOP),AT&SF CROSSING - SOUTH OF LOPEZ LOOP,40,4,19313,19897,14910,18215,18522,13772,17835,18003,16564,16658,14158,417,98
38564,0.31900001,Urban Principal Arterial,N.M. 314, NORTH OF MILLER STREET - SOUTH OF PRISON LANE,55,4,12154,12521,9383,11463,11656,8667,12085,12199,11224,11287,3601,77,18
38428,0.414,Urban Minor Arterial,N.M. 314, NORTH OF N.M. 6 - SOUTH OF JAMES STREET,35,4,6843,7202,5397,6454,6740,5046,6476,6537,6056,6113,2530,88,25
38552,1.074,Urban Principal Arterial,N.M. 314, NORTH OF PRISON LANE - S. OF LOS LENTES ST. (MORRIS),55,4,12283,12654,9482,11585,11780,8759,11944,12056,11093,11156,11982,257,60
38532,0.89099997,Urban Principal Arterial,N.M. 314,N. OF LOS LENTES ST. (MORRIS) - SOUTH OF COURTHOUSE RD.,45,4,12269,11138,8347,11572,10368,7710,8717,8799,8096,8142,7255,190,44
39905,0.37900001,Rural Major Collector, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38894,0.06,Urban Principal Arterial,MAIN ST. (FAP LOOP), N. OF I-25 SBD ON NBD OFF RAMPS - SOUTH OF I-25 NBD ON RAMP,45,2,1771,1825,1368,1670,1699,1264,1737,1753,1605,1620,97,3,1
38664,0.30500001,Urban Interstate On-Ramp,BELEN NORTH INTCH., I-25 NBD ON RAMP,45,1,4580,4718,3536,4176,4284,3162,4490,4532,4015,4053,1236,28,5
38809,0.74000001,Urban Minor Arterial,N.M. 309/RIENKEN AVE., EAST OF JARAMILLO ROAD - RIO GRANDE BRIDGE,40,2,15899,16380,12800,14994,15328,11476,15227,15370,14240,14505,10734,302,61
38793,0.12,Urban Minor Arterial,N.M. 309/RIENKEN AVE., RIO GRANDE BRIDGE - WEST OF N.M. 47,40,2,17040,17763,12800,16069,16622,12444,16605,16761,15528,15818,1898,53,11
38930,0.134,Urban Minor Arterial,N.M. 309/RIENKEN AVE.,EAST OF RIVER ROAD - WEST OF GABALDON RD.,45,2,18624,15813,11850,17350,14797,11079,15047,15424,14071,14556,1951,49,10
38884,0.19400001,Urban Minor Arterial,N.M. 309/RIENKEN AVE.,EAST OF WISCONSIN - WEST OF SUNSHINE,35,4,16286,16778,12572,15358,15700,11754,15956,16106,14921,15200,2949,95,19
38872,0.13,Urban Minor Arterial,N.M. 309/RIENKEN AVE., EAST OF 2ND STREET - AT&SF CROSSING,40,4,18850,19420,14553,17777,18172,13606,16823,16981,15732,16025,2083,59,12
38932,0.208,Urban Minor Arterial,N.M. 309/RIENKEN AVE.,EAST OF SUNSHINE - WEST OF RIVER ROAD,40,4,15122,15579,11674,14261,14578,10914,14230,14364,13307,13556,2819,79,16
38811,0.322,Urban Minor Arterial,N.M. 309/RIENKEN AVE.,EAST OF GABALDON ROAD - WEST OF JARAMILLO ROAD,40,2,16090,16576,12422,15174,15512,11614,15470,15615,14467,14736,4745,134,27
38848,0.287,Urban Minor Arterial,N.M. 309/RIENKEN AVE.,EAST OF MAIN ST. - WEST OF FOURTH ST.,35,4,17083,18203,13188,16110,17198,12329,16746,16903,15655,15802,0,0,0
30102,0.069,Urban Minor Arterial,N.M. 309/RIENKEN AVE.,EAST OF THIRD ST. - WEST OF SECOND ST.,35,4,21660,23080,16722,20426,21805,15633,21234,21433,19851,20037,0,0,0
38886,0.105,Urban Minor Arterial,N.M. 309/RIENKEN AVE., AT&SF CROSSING - WEST OF WISCONSIN,45,4,19263,19845,14871,18166,18570,13903,18883,19060,17654,17820,1871,47,9
38982,0.41,Urban Minor Arterial,CAMINO DEL LLANO, EAST OF CHRISTOPHER ROAD - WEST OF MESA ROAD,30,2,6356,6548,4907,5994,6127,4588,6231,6464,5826,6100,2501,94,19
38984,0.09,Urban Minor Arterial,CAMINO DEL LLANO, EAST OF I-25 EAST RAMPS - WEST OF CHRISTOPHER ROAD,30,3,6373,7158,5364,6010,6698,5015,6811,6875,6369,6429,579,22,4
38960,0.093,Urban Minor Arterial,CAMINO DEL LLANO, EAST OF 10TH STREET - WEST OF MAIN STREET,30,2,6507,6704,5024,6136,6273,4697,6379,6260,5964,5908,549,21,4
38968,0.296,Urban Minor Arterial,CAMINO DEL LLANO, EAST OF MESA ROAD - WEST OF 10TH STREET,30,2,5911,6090,4564,5574,5699,4267,5795,5849,5418,5469,1619,61,12
38992,0.105,Urban Minor Arterial,CAMINO DEL LLANO, EAST OF I-25 WEST RAMPS - WEST OF I-25 EAST RAMPS,30,2,4941,5090,3814,4660,4763,3566,4843,4888,4528,4571,480,18,4
38791,0.17299999,Urban Minor Arterial,CAMINO DEL LLANO,EAST OF WEST FRONTAGE RD. - WEST OF I-25 WEST RAMPS,30,4,4248,4075,3274,4006,3813,3061,4157,4196,3887,3960,685,26,5
38332,0.064,Urban Principal Arterial,N.M. 47, NORTH OF CHUGHOLE LANE - SOUTH OF MOLINA DRIVE,45,4,24125,16902,18772,21929,15734,17339,20732,20655,19255,19112,1223,32,7
38288,0.58099997,Urban Principal Arterial,N.M. 47, NORTH OF ESPERANZA ROAD - SOUTH OF BOSQUE FARMS LOOP (N.),45,4,23731,22537,16888,22382,20980,15600,21445,24526,19917,22692,13183,345,81
38296,0.296,Urban Principal Arterial,N.M. 47, NORTH OF MITCHELL ROAD - SOUTH OF ESPERANZA ROAD,45,4,24316,25725,18907,22101,22835,17464,21218,21417,19706,19817,5866,154,36
38312,0.51099998,Urban Principal Arterial,N.M. 47, NORTH OF BOSQUE FARMS LOOP (S.) - SOUTH OF MITCHELL ROAD,45,4,24313,22690,17004,22931,21122,15706,21592,21894,20053,20258,10352,271,63
38528,0.62900001,Urban Minor Arterial,N.M. 47, NORTH OF LOS CERRITOS DRIVE - SOUTH OF N.M. 263 (NORTH),45,4,13426,13832,10365,12661,12943,9690,11888,12000,11117,11325,7123,193,54
38548,1.125,Urban Minor Arterial,N.M. 47, NORTH OF N.M. 263 (SOUTH) - SOUTH OF LOS CERRITOS DRIVE,45,2,11943,11534,8643,11263,10793,8080,10975,10540,10263,9947,11189,303,85
38604,1.53999996,Urban Minor Arterial,N.M. 47,NORTH OF PATRICIO DR. - SOUTH OF TOME HILL RD.,45,2,7640,7871,5898,7205,7365,5514,7489,7559,7002,7068,10885,295,83
38328,0.37099999,Urban Principal Arterial,N.M. 47, NORTH OF MOLINA DRIVE - SOUTH OF PERALTA BLVD.,45,4,22494,23174,17366,21216,21572,16040,21915,22121,20353,20468,7594,199,46
38326,0.428,Urban Principal Arterial,N.M. 47, NORTH OF PERALTA BLVD. - SOUTH OF BOSQUE FARMS LOOP (S.),45,4,33444,38900,21514,31871,37070,19872,23005,23221,21366,21486,9196,241,56
38272,0.22400001,Urban Principal Arterial,N.M. 47, NORTH OF BOSQUE FARMS LOOP (N.) - SOUTH OF SUNFLOWER ROAD,45,4,23952,22502,16862,22590,20947,15575,21411,19721,19885,18247,4087,107,25
38368,1.07500005,Urban Principal Arterial,N.M. 47, NORTH OF VALENCIA ROAD (ARAGON) - SOUTH OF CHUGHOLE LANE,45,4,20040,20646,15472,18900,19220,14291,19982,20170,18558,18663,20062,525,122
38732,3.22199988,Urban Minor Arterial,N.M. 47, NORTH OF LA ENTRADA ROAD - SOUTH OF PATRICIO DRIVE,45,2,5375,4552,3411,5069,4260,3189,4331,4627,4050,4367,14070,381,107
38813,2.74799991,Rural Minor Arterial,N.M. 47, NORTH OF N.M. 309 - SOUTH OF LA ENTRADA ROAD,45,2,6528,6725,5040,6351,6440,4788,6400,5552,6080,5248,14419,332,45
38584,0.63200003,Urban Minor Arterial,N.M. 47,NORTH OF TOME HILL RD. - SOUTH OF EDEAL RD.,45,2,11394,10417,7806,10745,9748,7298,9912,8860,9269,8361,5285,143,40
38582,0.57200003,Urban Minor Arterial,N.M. 47,NORTH OF EDEAL RD. - SOUTH OF N.M. 263,45,2,8606,8866,6644,8116,8296,6211,8437,7855,7887,7413,4240,115,32
38460,0.21699999,Urban Minor Arterial,N.M. 47,NORTH OF LUJAN - SOUTH OF N.M. 6,45,4,14453,15535,11642,13630,14537,10884,14783,15876,13824,14983,3251,88,25
38504,0.456,Urban Minor Arterial,N.M. 47,NORTH OF N.M. 263 (NORTH) - SOUTH OF LUJAN,45,4,14785,15232,11414,13943,14254,10671,17398,17561,16270,16573,7557,205,58
38424,0.745,Urban Principal Arterial,N.M. 47,N.E. OF N.M. 6 - S.W. OF VALENCIA ROAD,40,4,26443,27242,20414,24940,25360,18856,25922,26165,23943,24168,18004,531,124
38264,0.361,Urban Principal Arterial,N.M. 47,NORTH OF SUNFLOWER RD. - SOUTH OF TRIBAL RD. 1(S.),55,4,21088,21725,16280,19889,20224,15037,19255,19436,17883,17984,6492,139,32
34444,0.287,Rural Principal Arterial,N.M. 47,NORTH OF TRIBAL RD. 1(S.) - SOUTH OF CHICAL RD.,45,4,23003,20929,15684,22797,20772,15898,19916,22244,19803,21186,6080,115,5
35555,0.574,Rural Principal Arterial,N.M. 47,NORTH OF CHICAL RD. - SOUTH OF TRIBAL RD. 1 (N.),50,4,22583,20443,15319,22380,20290,15528,19452,21516,19342,20492,11762,200,9
36666,0.88599998,Rural Principal Arterial,N.M. 47,NORTH OF TRIBAL RD. 1 N. - SOUTH OF TRIBAL RD. 6,50,4,22173,22843,17118,21974,22672,17351,21087,21285,20967,20272,17961,305,13
37777,0.35600001,Rural Principal Arterial,N.M. 47,NORTH OF TRIBAL RD. 6 - SOUTH OF INDIAN SERVIVE RT. 62,50,4,22637,20573,15417,22434,20419,15627,19576,19760,19465,19648,6995,119,5
30999,0.28200001,Rural Principal Arterial,N.M. 47,NORTH IF INDIAN SERVICE RT. 62 - BERN/VAL C.L.,50,4,21845,20453,15327,21649,20300,15536,19462,20772,19351,19784,5579,95,4
38823,0.25099999,Urban Major Collector,N.M. 47, N.W. OF N.M. 304 - SOUTH OF N.M. 309,40,4,15014,15468,11591,13689,14044,10364,14055,14187,12814,12862,3228,99,27
38476,0.161,Urban Principal Arterial,N.M. 6, EAST OF MOUNTAIN LAUREL STREET - WEST OF N.M. 263,40,4,31799,40393,30269,29991,37602,27959,38436,38797,35697,36032,5801,177,46
38452,0.37900001,Urban Principal Arterial,N.M. 6, EAST OF CARSON DRIVE - RIO GRANDE BRIDGE,40,4,25525,29541,22137,24074,27500,20447,28110,28374,26107,26352,9987,305,79
38448,0.27700001,Urban Principal Arterial,N.M. 6, EAST OF LOS LENTES STREET - WEST OF CARSON DRIVE,35,4,30485,23550,17648,28752,21923,16301,22409,28190,20812,26084,7226,252,66
38468,0.087,Urban Principal Arterial,N.M. 6,EAST OF EDEAL RD. - WEST OF MOUNTAIN LAUREL ST.,45,4,23611,24325,18228,22269,22644,16837,24963,25197,23184,23314,2028,55,14
38467,0.215,Urban Principal Arterial,N.M. 6,RIO GRANDE BRIDGE - WEST OF EDEAL RD.,45,4,33098,35269,25552,31217,33710,23602,32446,28800,29970,26670,5734,156,41
38472,0.47400001,Urban Principal Arterial,N.M. 6,N.E. OF N.M. 263 - S.W. OF N.M. 47,40,4,16256,15100,11316,15332,14057,10452,14369,14716,13345,13616,6454,190,45
38436,0.149,Urban Principal Arterial,N.M. 6, EAST OF N.M. 314 - WEST OF LUNA,45,4,27802,26035,19510,26222,24236,18021,24774,25007,23009,23225,3461,94,24
38444,0.331,Urban Principal Arterial,N.M. 6, EAST OF LUNA - WEST OF LOS LENTES STREET,40,4,26252,23046,17270,24760,21454,15952,21929,19476,20366,18021,5965,182,47
38431,0.368,Urban Principal Arterial,N.M. 6, EAST OF DON PASQUAL - WEST OF N.M. 314,40,4,31853,29529,22128,30042,27489,20439,28098,28362,26096,26341,9693,296,77
38433,0.213,Urban Principal Arterial,N.M. 6, EAST OF CANAL ROAD - WEST OF DON PASQUAL,40,4,23408,28211,21141,22077,26262,19527,26845,27097,24932,25166,5360,164,43
38432,0.041,Urban Principal Arterial,N.M. 6,EAST OF STATE CAMPUS - WEST OF CANAL BLVD.,45,4,29613,27200,20383,27930,25321,18827,25882,26125,24038,24264,995,27,7
38405,0.37,Urban Principal Arterial,N.M. 6,EAST OF LOS CERRITOS - WEST OF STATE CAMPUS,40,4,24898,27099,21014,23483,25227,19410,24528,24775,22780,22924,8482,259,67
38392,0.099,Urban Principal Arterial,N.M. 6, EAST OF CAMELOT/EMILIO LOPEZ - WEST OF GRANT BLVD.,45,4,30142,28434,21308,28429,26469,19682,27057,27311,25129,25365,2511,68,18
38404,0.252,Urban Principal Arterial,N.M. 6, EAST OF GRANT BLVD. - WEST OF LOS CERRITOS,40,4,29535,27104,20311,27856,25231,18761,25791,26033,23953,24178,6093,186,48
38400,0.22,Urban Principal Arterial,N.M. 6, EAST OF I-25 EAST RAMPS - WEST OF CAMELOT/EMILIO LOPEZ,45,4,32057,25475,19090,30235,23715,17633,24240,24468,22513,22724,4999,136,35
